name;category;price_per_night;host;rating;reviews;city;country
Apartamento de 74 metros cuadrados en Berlín-Charlottenburg;Alojamiento entero;77.0; Tristan;0.0;0.0;Berlin;Alemania
Apartamento doble en Frankfurter Allee;Alojamiento entero;75.0; Flo;0.0;0.0;Berlin;Alemania
Suite Home Two-Bedroom Apartment;Alojamiento entero;214.0; SANA Berlin Residence;4.79;419.0;Berlin;Alemania
"Nena Apartments Metropolpark ""Studio""";Habitación;117.0; Nena Apartments Metropolpark Berlin;4.53;0.0;Berlin;Alemania
Terraza en el Wintergarten – 86 m²;Alojamiento entero;205.0; Peter;4.92;25.0;Berlin;Alemania
Piso acogedor y tranquilo en Prenzlauer Berg;Alojamiento entero;99.0; Lisa;4.92;12.0;Berlin;Alemania
Ático en el corazón de Berlín;Alojamiento entero;190.0; Raphael;0.0;0.0;Berlin;Alemania
Hermoso, luminoso, con buenas vistas al campo;Alojamiento entero;80.0; Berlina;0.0;0.0;Berlin;Alemania
Stadtflucht Penthouse 5.2.2;Alojamiento entero;149.0; Olaf;5.0;15.0;Berlin;Alemania
Design-Studio Bergmannkiez;Alojamiento entero;92.0; Daniel;5.0;30.0;Berlin;Alemania
Traum Apartment mit 150 m²;Alojamiento entero;195.0; Thomas;5.0;12.0;Berlin;Alemania
Loft de lujo de nuevo diseño en el moderno Prenzlauer Berg;Alojamiento entero;200.0; Ralph;4.98;49.0;Berlin;Alemania
Apartamento CÉNTRICO Y CÓMODO en Prenzlauer Berg cerca de Mitte;Alojamiento entero;89.0; Benedikt&Edi;4.97;276.0;Berlin;Alemania
Loft- Mejor ubicación, 90m2, 2 baños, 2 Balcón, tranquilo.;Alojamiento entero;189.0; Damian;5.0;43.0;Berlin;Alemania
2 encantadores apartamentos de 2 habitaciones en Berlín Mitte;Alojamiento entero;129.0; Kristian;4.66;130.0;Berlin;Alemania
Exquisito 100 metros cuadrados an der Spree;Alojamiento entero;131.0; Philippe;5.0;10.0;Berlin;Alemania
Apartamento de lujo de 2 dormitorios en Mitte;Alojamiento entero;198.0; Ori;0.0;0.0;Berlin;Alemania
Soleado y diseño en Berlin Mitte;Alojamiento entero;164.0; Matthias;5.0;204.0;Berlin;Alemania
402 * Urban Apartment in top area *;Alojamiento entero;228.0; Douglas;0.0;0.0;Berlin;Alemania
Impresionante loft de diseño en la mejor ubicación de Kreuzberg;Alojamiento entero;180.0; Pablo;4.96;26.0;Berlin;Alemania
Apartamento soleado en la azotea;Alojamiento entero;114.0; Rositca;5.0;4.0;Berlin;Alemania
Loft enorme Berlin-Mitte con baño propio y aire acondicionado;Habitación;99.0; Robert;4.99;518.0;Berlin;Alemania
Apartamento estudio de diseño con balcón, Berlin Mitte;Alojamiento entero;139.0; Ipartment;0.0;0.0;Berlin;Alemania
Apartamento tipo estudio en la casa con jardín;Alojamiento entero;91.0; Jan;4.82;88.0;Berlin;Alemania
The Spree Condo;Alojamiento entero;300.0; Dani;0.0;0.0;Berlin;Alemania
Apartamento de la ciudad en Wrangelkiez;Alojamiento entero;90.0; André;5.0;24.0;Berlin;Alemania
Hermoso departamento luminoso y luminoso con balcón/10’ Mitte;Alojamiento entero;121.0; Ermal;4.92;26.0;Berlin;Alemania
Berlín Puro: nuevo moderno y elegante/2 habitaciones/pared/centro;Alojamiento entero;213.0; Kathrin;5.0;51.0;Berlin;Alemania
Creativo + renovado + Cool Bergmannkiez;Alojamiento entero;61.0; Suites And More;4.79;327.0;Berlin;Alemania
Precioso y céntrico;Alojamiento entero;; Mia;0.0;0.0;Berlin;Alemania
Stayery | Estudio moderno cerca de Boxhagener Platz;Alojamiento entero;68.0; Stayery;4.76;228.0;Berlin;Alemania
NIDO DE AVES SOBRE BERLÍN;Alojamiento entero;140.0; Siggi;4.9;73.0;Berlin;Alemania
numa I Suite Espaciosa en Checkpoint Charlie;Alojamiento entero;108.0; Numa Arc;4.63;0.0;Berlin;Alemania
Apartamento de maisonette de 4 habitaciones de Youngster de 50 metros cuadrados cerca del centro;Alojamiento entero;; Fabian;0.0;0.0;Berlin;Alemania
Apartamento tipo estudio único en el monumento;Alojamiento entero;80.0; Philipp;0.0;0.0;Berlin;Alemania
Apartamento boutique en la azotea de 1237 pies cuadrados en City West;Alojamiento entero;121.0; Christoph;4.93;299.0;Berlin;Alemania
Apartamento de maisonette de 4 habitaciones de Youngster de 50 metros cuadrados cerca del centro;Alojamiento entero;123.0; Fabian;4.8;44.0;Berlin;Alemania
Apartamento ático con terraza en la azotea sobre Berlín;Alojamiento entero;266.0; Caroline;4.9;20.0;Berlin;Alemania
Acogedor y tranquilo cine boutique en Winskiez;Alojamiento entero;138.0; Camilla;4.95;148.0;Berlin;Alemania
Loft tranquilo y espacioso, estacionamiento privado disponible;Alojamiento entero;194.0; Flora;5.0;3.0;Berlin;Alemania
Bienvenido a tu hogar en Berlín;Alojamiento entero;122.0; Oliver;4.94;119.0;Berlin;Alemania
Habitación tranquila en Berlín en K-Berg;Alojamiento entero;90.0; Jan;4.97;31.0;Berlin;Alemania
Apartamento luminoso y lujoso en el parque;Alojamiento entero;97.0; Sarah;0.0;0.0;Berlin;Alemania
Penthouse im Graefekiez;Alojamiento entero;128.0; Stefan;5.0;5.0;Berlin;Alemania
Studio nuthetal, nahe Berlin & Potsdam, Parkplatz;Alojamiento entero;132.0; Antje;4.99;69.0;Berlin;Alemania
Gran loft de 1 habitación;Alojamiento entero;134.0; Benjamin;4.87;0.0;Berlin;Alemania
Enorme Loft Berlin-Mitte con baño privado y aire acondicionado;Habitación;97.0; Robert;4.97;445.0;Berlin;Alemania
Fantástica casa flotante en la ciudad de Berlín;otro;237.0; Boat On The River;4.97;147.0;Berlin;Alemania
Hermoso departamento con vista a la bahía;Alojamiento entero;130.0; Sigrid;5.0;32.0;Berlin;Alemania
Elegante nuevo loft II de Berlin-Wall-Apartments;Alojamiento entero;158.0; Karolina & Philipp;4.87;134.0;Berlin;Alemania
Precioso apartamento luminoso de 2 habitaciones en el corazón de Friedrichshain;Alojamiento entero;95.0; Doris;4.91;70.0;Berlin;Alemania
Precioso apartamento antiguo en Kreuzberg;Alojamiento entero;94.0; Kevin;4.79;197.0;Berlin;Alemania
Apartamento estudio de diseño con balcón, Berlin Mitte;Alojamiento entero;139.0; Ipartment;5.0;5.0;Berlin;Alemania
Apartamento tranquilo y acogedor en Samarieterviertel con terraza.;Alojamiento entero;149.0; Violeta;4.95;21.0;Berlin;Alemania
Stayery | Estudio moderno cerca de Boxhagener Platz;Alojamiento entero;68.0; Stayery;4.76;228.0;Berlin;Alemania
El oasis escandinavo;Alojamiento entero;200.0; Victoria;4.97;114.0;Berlin;Alemania
Apartamento estudio en planta baja central;Alojamiento entero;89.0; Hendrik;4.92;97.0;Berlin;Alemania
Loft tranquilo y espacioso, estacionamiento privado disponible;Alojamiento entero;194.0; Flora;5.0;3.0;Berlin;Alemania
Elegante apartamento en el Görli;Alojamiento entero;138.0; Joseph;4.9;104.0;Berlin;Alemania
Precioso apartamento en Mitte;Alojamiento entero;88.0; Alice;5.0;8.0;Berlin;Alemania
Departamento Boutique Ruhiges;Alojamiento entero;70.0; Mathias;4.89;9.0;Berlin;Alemania
794 APARTAMENTO DE LUJO DE UNA HABITACIÓN EN CENTRAL MITTE;Alojamiento entero;150.0; Tanja;4.9;20.0;Berlin;Alemania
Kreuzberger Altbau mit Kachelofen;Alojamiento entero;76.0; Jan;4.83;60.0;Berlin;Alemania
Kreuzberger Perle: luminoso y cerca del agua;Alojamiento entero;203.0; Josephine;5.0;27.0;Berlin;Alemania
numa I Suite Espaciosa en Checkpoint Charlie;Alojamiento entero;108.0; Numa Arc;4.63;0.0;Berlin;Alemania
numa | Habitación moderna con registro de entrada digital;Alojamiento entero;87.0; Numa Drift;4.77;0.0;Berlin;Alemania
Elegante oasis en el corazón de Berlín;Alojamiento entero;121.0; Sacha;4.88;24.0;Berlin;Alemania
Altbau en Berlín-Wilmersdorf;Alojamiento entero;72.0; Katharina;0.0;0.0;Berlin;Alemania
Apartamento de 2 habitaciones en Friedrichshain;Alojamiento entero;125.0; Ursula;5.0;0.0;Berlin;Alemania
Apartamento estudio de diseño con balcón, Berlin Mitte;Alojamiento entero;139.0; Ipartment;5.0;5.0;Berlin;Alemania
Piso moderno en Neukölln / Kreuzberg;Alojamiento entero;99.0; Mariam;4.79;0.0;Berlin;Alemania
moderno y céntrico estudio cerca de Alexanderplatz;Alojamiento entero;115.0; Julian;4.82;324.0;Berlin;Alemania
¡Habitación en casa flotante en el centro!;Habitación;65.0;Linus;0.0;0.0;Berlin;Alemania
Creativo + renovado + Cool Bergmannkiez;Alojamiento entero;61.0; Suites And More;4.79;327.0;Berlin;Alemania
Apartamento agradable con cama con dosel y terraza;Alojamiento entero;95.0; Berat;0.0;0.0;Berlin;Alemania
Apartamento de diseño en el corazón de Mitte;Alojamiento entero;122.0; Jacopo;4.87;79.0;Berlin;Alemania
(estudio);Habitación;100.0; Nena;4.77;0.0;Berlin;Alemania
Apartamento espacioso/ Kudamm / City West;Alojamiento entero;92.0; Thomas;4.59;59.0;Berlin;Alemania
Berlin Muellerstr. | Suite L;Alojamiento entero;102.0; Limehome;4.75;16.0;Berlin;Alemania
Impresionante ático moderno en Mitte;Alojamiento entero;181.0; Ori;0.0;0.0;Berlin;Alemania
795 APARTAMENTO DE LUJO CON TERRAZA EN MITTE;Alojamiento entero;150.0; Tanja;4.6;15.0;Berlin;Alemania
Acogedor apartamento tipo estudio en Friedrichshain;Alojamiento entero;70.0; Gian Luca;4.5;0.0;Berlin;Alemania
Acogedor apartamento en Prenzlauerberg;Alojamiento entero;84.0; Daniel;0.0;0.0;Berlin;Alemania
Apartamento arquitectónico en Kreuzberg;Alojamiento entero;78.0; Jan;4.72;457.0;Berlin;Alemania
Apartamento de diseño moderno;Alojamiento entero;89.0; Vincent;4.33;3.0;Berlin;Alemania
"Nena Apartments Moritzplatz ""estudio""";Habitación;110.0; Nena Apartments Moritzplatz;4.57;0.0;Berlin;Alemania
Apartamento URBANO 2012 * en el centro de la ciudad;Alojamiento entero;249.0; Douglas;0.0;0.0;Berlin;Alemania
Apartamento en Berlín Mitte;Alojamiento entero;100.0; Isabelle;0.0;0.0;Berlin;Alemania
limehome Berlin Stresemannstr | Suite;Alojamiento entero;97.0; Limehome;4.43;51.0;Berlin;Alemania
limehome Berlin Stresemannstr | Suite;Alojamiento entero;97.0; Limehome;4.43;51.0;Berlin;Alemania
Lujoso penthouse prémium de 3 habitaciones en Berlín Mitte;Alojamiento entero;115.0; Fabian;4.86;7.0;Berlin;Alemania
habitación plana azul;Alojamiento entero;80.0; Henning;0.0;0.0;Berlin;Alemania
Bonito y gran sótanoen el canal kreuzberg;Alojamiento entero;76.0; Mario;0.0;0.0;Berlin;Alemania
Lake Side Park/Historic/BER /Ư;Alojamiento entero;71.0; Jan;4.44;27.0;Berlin;Alemania
Piso moderno con Homecinema, Netflix, 2 Min. Tranvía;Alojamiento entero;147.0; Sophie;4.5;8.0;Berlin;Alemania
Acogedor apartamento tipo loft en Berlín Wilmersdorf;Alojamiento entero;91.0; Flo;4.2;0.0;Berlin;Alemania
Apartamento chic, céntrico - Ópera alemana;Alojamiento entero;79.0; Erkan;4.32;65.0;Berlin;Alemania
Apartamento lujoso y con estilo en el aeropuerto DE BER;Alojamiento entero;119.0; Christian;5.0;11.0;Berlin;Alemania
Apartamento céntrico: a 5 minutos de Alexanderplatz.;Alojamiento entero;222.0; Sophie;0.0;0.0;Berlin;Alemania
Apartamento de diseño en Bergmannkiez;Alojamiento entero;150.0; Daniel;0.0;0.0;Berlin;Alemania
Estudio de diseño luminoso y cómodo en Neukölln;Alojamiento entero;110.0; Johannes;5.0;16.0;Berlin;Alemania
Apartamento artístico en Kreuzkölln;Alojamiento entero;112.0; Mariana;0.0;0.0;Berlin;Alemania
Estudio central en Berlín Friedrichshain;Alojamiento entero;81.0; Gundula;5.0;94.0;Berlin;Alemania
Zliving Penthouse;Alojamiento entero;520.0; Duc;0.0;0.0;Berlin;Alemania
Enorme apartamento de 3 habitaciones en distrito para 2 personas;Alojamiento entero;220.0; Eli;5.0;0.0;Berlin;Alemania
Relájate o trabaja +sauna;Alojamiento entero;132.0; Zaneta;5.0;4.0;Berlin;Alemania
Piso céntrico, acogedor y luminoso en Berlín Mitte;Alojamiento entero;130.0; Paulina;4.95;22.0;Berlin;Alemania
Apartamento moderno y luminoso con terraza;Alojamiento entero;114.0; Ellen;5.0;0.0;Berlin;Alemania
estudio, amplio y tranquilo balcón;Alojamiento entero;145.0; Kitty;4.95;367.0;Berlin;Alemania
Apartamento tranquilo y acogedor con chimenea y terraza;Alojamiento entero;80.0; Katrin;5.0;26.0;Berlin;Alemania
303 * Increíble apartamento en la mejor zona;Alojamiento entero;159.0; Douglas;0.0;0.0;Berlin;Alemania
Apartamento de lujo de 100 metros cuadrados en excelente ubicación cerca de Ku'Damm;Alojamiento entero;316.0; Andre;5.0;0.0;Berlin;Alemania
Berlin Friedrichshain Design Loft Apartment + Garden;Alojamiento entero;160.0; Jessica;5.0;41.0;Berlin;Alemania
Apartamento anexo en el sur de Berlín;Alojamiento entero;110.0; Dörte;5.0;48.0;Berlin;Alemania
Apartamento agradable en Prenzlauer Berg;Alojamiento entero;120.0; Paulina;4.95;101.0;Berlin;Alemania
Amplia habitación en su propio piso + con su propio baño;Habitación;97.0; Julia;4.97;34.0;Berlin;Alemania
Apartamento con encanto en Schöneberg;Alojamiento entero;135.0; Johannes;4.97;36.0;Berlin;Alemania
Apartamento con estilo en Charlottenburg;Alojamiento entero;124.0; Ori;0.0;0.0;Berlin;Alemania
Acogedor apartamento Prenzlauer Berg;Alojamiento entero;114.0; Jun;4.94;394.0;Berlin;Alemania
¡Siéntete como en tu alojamiento en cuestión de segundos!;Alojamiento entero;200.0; Nils;5.0;17.0;Berlin;Alemania
Precioso apartamento en Berlín, Friedrichshain;Alojamiento entero;230.0; Nadja;5.0;17.0;Berlin;Alemania
Una joya luminosa;Alojamiento entero;88.0; Holger Und Eike;4.91;0.0;Berlin;Alemania
Chat, apartamento y balcón en el centro del moderno Berlín;Alojamiento entero;62.0; Cannelle;5.0;18.0;Berlin;Alemania
Acogedor apartamento en Charlottenburg;Alojamiento entero;154.0; Daniel;5.0;17.0;Berlin;Alemania
Habitación: Tranquilo, soleado y con vistas al agua;Habitación;69.0;Julia;0.0;0.0;Berlin;Alemania
Chat, apartamento y balcón en el centro del moderno Berlín;Alojamiento entero;62.0; Cannelle;5.0;18.0;Berlin;Alemania
Apartamento Motzstraße (1000) con habitación independiente;Alojamiento entero;143.0; Andrew;4.92;74.0;Berlin;Alemania
Una joya luminosa;Alojamiento entero;88.0; Holger Und Eike;4.91;0.0;Berlin;Alemania
Acogedor apartamento en Charlottenburg;Alojamiento entero;154.0; Daniel;5.0;17.0;Berlin;Alemania
Precioso apartamento en Berlín, Friedrichshain;Alojamiento entero;230.0; Nadja;5.0;17.0;Berlin;Alemania
Paraíso urbano: casa soleada con balcón y gato;Alojamiento entero;99.0; Lisa;5.0;41.0;Berlin;Alemania
Habitación: Tranquilo, soleado y con vistas al agua;Habitación;69.0;Julia;0.0;0.0;Berlin;Alemania
Apartamento en Prenzlauer Berg III;Alojamiento entero;63.0; Frank;4.92;292.0;Berlin;Alemania
Típico berlinés;Habitación;44.0;Uta;4.9;10.0;Berlin;Alemania
Encantador y acogedor apartamento de 1 dormitorio en Neukölln;Alojamiento entero;110.0; Julian-Ferdinand;5.0;10.0;Berlin;Alemania
Precioso dúplex en el corazón de Berlín (Mitte);Alojamiento entero;191.0; Simon;4.95;99.0;Berlin;Alemania
Hermoso anexo en el corazón de Falkensee;Alojamiento entero;129.0; Ralf;4.98;43.0;Berlin;Alemania
Casa D'Oro beutiful maisonette Apartment;Alojamiento entero;277.0; Babett;4.95;196.0;Berlin;Alemania
Chic, Calm + Central Residence;Alojamiento entero;160.0; Gerrit;5.0;4.0;Berlin;Alemania
Sala de estar soleada con balcón;Alojamiento entero;129.0; Kuanita;5.0;7.0;Berlin;Alemania
Hermoso y gran apartamento cerca de Rosenthaler Platz;Alojamiento entero;192.0; Dominic;4.99;96.0;Berlin;Alemania
Apartamento moderno de 2 habitaciones;Alojamiento entero;134.0; Nena;0.0;0.0;Berlin;Alemania
Loft (45 mts2) con terraza, Rummelsburg Bay;Alojamiento entero;84.0; Mirco;4.96;107.0;Berlin;Alemania
Luminoso apartamento de 3 habitaciones en Neukölln;Alojamiento entero;200.0; Frederic;5.0;9.0;Berlin;Alemania
Experimenta Berlín 2020;Alojamiento entero;80.0; Sven;4.95;37.0;Berlin;Alemania
Adorable casa de huéspedes con alberca y sauna en Pankow;Alojamiento entero;206.0; Thomas & Susanne;4.98;61.0;Berlin;Alemania
Apartamento privado Simon-Dach;Alojamiento entero;170.0; Joana Karina;5.0;20.0;Berlin;Alemania
Piso único en Schillerkiez;Alojamiento entero;141.0; Alex;5.0;37.0;Berlin;Alemania
Habitación tranquila en un apartamento queer Friendly;Habitación;77.0;Julien;5.0;13.0;Berlin;Alemania
Apartamento estudio moderno;Alojamiento entero;87.0; Vincent;5.0;7.0;Berlin;Alemania
Vivir en el asentamiento forestal;Alojamiento entero;70.0; Petra;5.0;22.0;Berlin;Alemania
Apartamento acogedor y tranquilo en Berlín cerca del transporte público;Alojamiento entero;77.0; Anica;4.94;100.0;Berlin;Alemania
Estudio en Prenzlauer Berg;Alojamiento entero;81.0; Mostafa;0.0;0.0;Berlin;Alemania
Edificio antiguo de diseño recién reformado;Alojamiento entero;150.0; Indra;5.0;8.0;Berlin;Alemania
ACOGEDOR ALOJAMIENTO;Alojamiento entero;140.0; Vera;5.0;7.0;Berlin;Alemania
The Luxury Orchid Home;Alojamiento entero;249.0; Claas;5.0;0.0;Berlin;Alemania
Soleado balcón loft en la última planta +vista Prenzlauer Berg;Alojamiento entero;139.0; Claus;4.9;185.0;Berlin;Alemania
La mejor ubicación: Precioso apartamento en Friedrichshain;Alojamiento entero;81.0; David;4.94;0.0;Berlin;Alemania
Apartamento recién renovado en el Castillo de Charlottenburg;Alojamiento entero;100.0; Heiko;4.94;162.0;Berlin;Alemania
Tranquilo apartamento estudio cerca del Mauerpark;Alojamiento entero;89.0; Atto;4.97;143.0;Berlin;Alemania
Apartamento tranquilo en la casa sueca en medio de Berlín;Alojamiento entero;112.0; Anke;4.97;140.0;Berlin;Alemania
Apartamento de ensueño en Central Place /Privat Parking;Alojamiento entero;211.0; Mikel;4.95;60.0;Berlin;Alemania
Tranquilo apartamento estudio cerca del Mauerpark;Alojamiento entero;89.0; Atto;4.97;143.0;Berlin;Alemania
Apartamento estudio elegante y moderno en Berlín-Charlottenburg;Alojamiento entero;115.0; Sandra;4.66;44.0;Berlin;Alemania
Apartamento de 2 habitaciones - muy céntrico - Superview Mitte;Alojamiento entero;88.0; Regina;4.94;35.0;Berlin;Alemania
Elegante escondite en el corazón de Berlín.;Alojamiento entero;213.0; Michaela;4.94;31.0;Berlin;Alemania
Amplio, mejor ubicación, 2 balcones, moderno!;Alojamiento entero;249.0; Kolja;4.93;28.0;Berlin;Alemania
Con estilo en Berlín;Alojamiento entero;174.0; Paolo Maria;4.96;28.0;Berlin;Alemania
Piso urbano de Kreuzberg con balcón en el patio;Alojamiento entero;137.0; Andreas;4.89;267.0;Berlin;Alemania
Los oasis urbanos junto al agua;Alojamiento entero;110.0; Anjeza;5.0;10.0;Berlin;Alemania
Über den Dächern von Berlin;Alojamiento entero;65.0; Norbert;4.98;40.0;Berlin;Alemania
Apartamento en Berlín-Adlershof;Alojamiento entero;89.0; Hanna;4.91;32.0;Berlin;Alemania
Apartamento en un edificio antiguo en Alt-Treptow;Alojamiento entero;150.0; Uwe;5.0;15.0;Berlin;Alemania
Acogedor apartamento en Maisonette cerca de KuDamm;Alojamiento entero;119.0; Flo Und Friedl;0.0;0.0;Berlin;Alemania
Habitación privada en lujo. Apartamento limpio de 330 m² + sauna.;Habitación;84.0;Freddy;4.97;31.0;Berlin;Alemania
"En el corazón de Neuköllner Kiez ;)Real Berlin Feeling!";Alojamiento entero;95.0; Villiam;5.0;10.0;Berlin;Alemania
Acogedor apartamento en Sprengelkiez - Berlín;Alojamiento entero;90.0; Guillaume;4.88;8.0;Berlin;Alemania
Acogedora maisonette en el centro de Berlín;Alojamiento entero;90.0; Ursula;0.0;0.0;Berlin;Alemania
Departamento Boutique Ruhiges;Alojamiento entero;70.0; Mathias;4.89;9.0;Berlin;Alemania
En una zona de moda con carácter;Alojamiento entero;118.0; Victor;5.0;0.0;Berlin;Alemania
Elegante apartamento de 70 m2 en el centro de Berlín (Mitte);Alojamiento entero;110.0; Sabine;4.92;0.0;Berlin;Alemania
¡Acogedor apartamento en el corazón de la zona más moderna!;Alojamiento entero;120.0; Artemis- Diana;5.0;6.0;Berlin;Alemania
Bright + green *15 min to Potsdamer Platz*;Alojamiento entero;71.0; Ansgar;4.67;3.0;Berlin;Alemania
Apartamento ejecutivo de 110 metros cuadrados cerca de Museumsinsel;Alojamiento entero;140.0; Christian;5.0;3.0;Berlin;Alemania
Apartamento Urbanes en F-Hain;Alojamiento entero;86.0; Ria;4.91;11.0;Berlin;Alemania
apartamento acogedor en friedrichshain;Alojamiento entero;104.0; Fatoş;0.0;0.0;Berlin;Alemania
204 * El mejor lugar para estar en el centro de la ciudad *;Alojamiento entero;264.0; Douglas;0.0;0.0;Berlin;Alemania
Hermosa habitación junto al canal (Gräfekiez);Habitación;55.0; Katja;4.92;403.0;Berlin;Alemania
Acogedor ático con vistas únicas sobre la ciudad;Alojamiento entero;265.0; Vasil;4.96;26.0;Berlin;Alemania
Acogedora habitación con baño adjunto cerca de Mauerpark;Habitación;65.0;Dave;4.94;78.0;Berlin;Alemania
504 * El lugar para estar en la mejor zona, reformado;Alojamiento entero;245.0; Douglas;5.0;9.0;Berlin;Alemania
Apartamento estudio en Berlín Mitte;Alojamiento entero;92.0; Dominik;5.0;31.0;Berlin;Alemania
Maisonette, la mejor ubicación de 2 balcones de Berlín-Mitte;Alojamiento entero;141.0; Marisa;4.98;81.0;Berlin;Alemania
Penthouse de lujo en el corazón de Berlín;Alojamiento entero;231.0; Stefania;5.0;21.0;Berlin;Alemania
Maisonette en la planta superior del corazón de Berlín;Alojamiento entero;170.0; Stephan;4.96;27.0;Berlin;Alemania
Pequeña casa a las afueras del pueblo;Alojamiento entero;99.0; Celina;0.0;0.0;Berlin;Alemania
Estudio único y tranquilo, excelente ubicación!;Alojamiento entero;104.0; Alexander;4.96;74.0;Berlin;Alemania
Acogedora casa en el maravilloso distrito de Friedrichshain;Alojamiento entero;284.0; Sonya;5.0;22.0;Berlin;Alemania
Apartamento ejecutivo de 110 metros cuadrados cerca de Museumsinsel;Alojamiento entero;140.0; Christian;5.0;3.0;Berlin;Alemania
Berlín puro:elegante neu2 Zi/Terrasse/Zentrum/Mauer;Alojamiento entero;238.0; Kathrin;4.94;52.0;Berlin;Alemania
Maisonette en la planta superior del corazón de Berlín;Alojamiento entero;170.0; Stephan;4.96;27.0;Berlin;Alemania
504 * El lugar para estar en la mejor zona, reformado;Alojamiento entero;245.0; Douglas;5.0;9.0;Berlin;Alemania
Apartamento de lujo en Frankfurter Allee;Alojamiento entero;141.0; Flo;0.0;0.0;Berlin;Alemania
Elegante oasis en el corazón de Berlín;Alojamiento entero;121.0; Sacha;4.88;24.0;Berlin;Alemania
Estudio de artista en Berlín - Prenzlauer Berg;Alojamiento entero;120.0; Georg;4.91;22.0;Berlin;Alemania
Penthouse de lujo en el corazón de Berlín;Alojamiento entero;231.0; Stefania;5.0;21.0;Berlin;Alemania
estudio luminoso en Schöneberg junto a la ciudad de Berlín;Alojamiento entero;137.0; Jens;4.9;217.0;Berlin;Alemania
Acogedora habitación con baño adjunto cerca de Mauerpark;Habitación;65.0;Dave;4.94;78.0;Berlin;Alemania
Waldrand Tiergarten: céntrico, moderno, cómodo;Alojamiento entero;105.0; Katja;4.96;46.0;Berlin;Alemania
Hermosa habitación junto al canal (Gräfekiez);Habitación;55.0; Katja;4.92;403.0;Berlin;Alemania
Karo: un oasis de paz en Kreuzberg;Alojamiento entero;86.0; Jan;4.92;157.0;Berlin;Alemania
TempelCasa;Alojamiento entero;97.0; Alexander;4.88;240.0;Berlin;Alemania
Estudio creativo en Friedrichshain-Boxhagener Platz;Alojamiento entero;120.0; Claudia;4.94;36.0;Berlin;Alemania
Mucho espacio, dentro del anillo;Habitación;82.0;Christof;5.0;3.0;Berlin;Alemania
Maisonette, la mejor ubicación de 2 balcones de Berlín-Mitte;Alojamiento entero;141.0; Marisa;4.98;81.0;Berlin;Alemania
#505 Sé mi huésped;Alojamiento entero;106.0; Apartmently;4.82;76.0;Berlin;Alemania
Estudio creativo en Friedrichshain-Boxhagener Platz;Alojamiento entero;120.0; Claudia;4.94;36.0;Berlin;Alemania
moderno y céntrico estudio cerca de Alexanderplatz;Alojamiento entero;115.0; Julian;4.82;324.0;Berlin;Alemania
SMARTments - Vida temporal en Prenzlauer Berg;Alojamiento entero;95.0; SMARTments;0.0;0.0;Berlin;Alemania
UN GRAN ÁTICO;Alojamiento entero;155.0; Jeep;4.84;132.0;Berlin;Alemania
Acogedora habitación con baño adjunto cerca de Mauerpark;Habitación;65.0;Dave;4.94;78.0;Berlin;Alemania
Apartamento de lujo con carácter en Berlín Kreuzberg-1;Alojamiento entero;129.0; Tuncay;5.0;5.0;Berlin;Alemania
;Alojamiento entero;84.0; Harald;4.97;37.0;Berlin;Alemania
Departamento nuevo accesible;Alojamiento entero;149.0; Tobias;4.93;0.0;Berlin;Alemania
Hermosa habitación junto al canal (Gräfekiez);Habitación;55.0; Katja;4.92;403.0;Berlin;Alemania
Precioso loft, balcón y baño propio;Habitación;71.0; Theresa;4.81;0.0;Berlin;Alemania
Maisonette, la mejor ubicación de 2 balcones de Berlín-Mitte;Alojamiento entero;141.0; Marisa;4.98;81.0;Berlin;Alemania
Industrial-Design Loft de 100 metros cuadrados en Friedrichshain;Alojamiento entero;240.0; Lorant;4.92;89.0;Berlin;Alemania
apartamento acogedor en friedrichshain;Alojamiento entero;104.0; Fatoş;0.0;0.0;Berlin;Alemania
2032 * Acogedor apartamento en el corazón de Berlín;Alojamiento entero;232.0; Douglas;0.0;0.0;Berlin;Alemania
Estudio único y tranquilo, excelente ubicación!;Alojamiento entero;104.0; Alexander;4.96;74.0;Berlin;Alemania
Estudio de 60 metros cuadrados en el parque Gleisdreieck;Alojamiento entero;150.0; Guillermo;0.0;0.0;Berlin;Alemania
Cervecería renovada en un lago;Alojamiento entero;120.0; Dani;0.0;0.0;Berlin;Alemania
Apartamento acogedor autónomo;Alojamiento entero;86.0; Iulia;5.0;11.0;Berlin;Alemania
viajar con un perro no es ningún problema con nosotros;Alojamiento entero;72.0; R;5.0;4.0;Berlin;Alemania
Mucho espacio, dentro del anillo;Habitación;82.0;Christof;5.0;3.0;Berlin;Alemania
FU-Zentral, hermosa parte/departamento en renovado.20er Ja;Alojamiento entero;110.0; Nina;4.93;134.0;Berlin;Alemania
CASA DE CAMPO EN EL CINTURÓN DE TOCINO DE BERLÍN;Alojamiento entero;78.0; Margit;4.99;142.0;Berlin;Alemania
Fantástico apartamento en el ático;Alojamiento entero;130.0; Anna;0.0;0.0;Berlin;Alemania
Departamento de Diseño Prenzlauer Berg;Alojamiento entero;100.0; Maycon & Christian;4.94;83.0;Berlin;Alemania
Hermoso ático / ático con terraza;Alojamiento entero;149.0; Anna & Robin;4.98;43.0;Berlin;Alemania
La joya de Neukölln;Alojamiento entero;77.0; Malte;4.94;16.0;Berlin;Alemania
Apartamento tranquilo de 1 habitación en el parque, a 20 minutos del centro;Alojamiento entero;80.0; Anne;0.0;0.0;Berlin;Alemania
